note,auteur,avis,assureur,produit,day_date,day_month,day_year,avis_en,token_avis_en,vecteur_moyen,vecteur_0,vecteur_1,vecteur_2,vecteur_3,vecteur_4,vecteur_5,vecteur_6,vecteur_7,vecteur_8,vecteur_9
5,alex-v-101989,je suis satisfait du service de zenup où les agents sont disponibles les prix annoncés sont corrects je pourrai recommander volontiers à mon entourage,Zen'Up,credit,29,décembre,2020,I am satisfied with the service of zenup where the agents are available the advertised prices are correct I can gladly recommend to those around me,"['satisfied', 'service', 'zenup', 'available', 'advertised', 'correct', 'gladly', 'recommend']","[-0.01109268  0.00621728 -0.0085595  -0.04157052  0.0218612  -0.00766454
  0.00571864 -0.02983864  0.01896332 -0.00277386]",-0.011092683,0.0062172837,-0.0085595045,-0.041570522,0.0218612,-0.00766454,0.005718644,-0.029838638,0.018963322,-0.0027738619
2,caro21-53309,sinistre non résolu datant  de juillet 2016,MAIF,auto,16,mars,2017,unresolved disaster dating from July 2016,"['unresolved', 'disaster']","[ 0.02517683  0.05936773 -0.00239272  0.00752186  0.00926717  0.00400335
 -0.01304848 -0.01828372 -0.04428641 -0.03819659]",0.025176834,0.059367727,-0.0023927167,0.007521864,0.00926717,0.004003351,-0.013048485,-0.018283717,-0.044286415,-0.03819659
5,marlene-d-107438,je suis satisfaite du service et des tarifs proposés les échanges sont clairs et les démarches sont simplifiées je ne peux encore juger de la qualité de lassurance en revanche,Zen'Up,credit,22,mars,2021,I am satisfied with the service and the prices offered the exchanges are clear and the procedures are simplified I cannot yet judge the quality of the insurance on the other hand,"['satisfied', 'service', 'offered', 'clear', 'yet', 'quality', 'insurance', 'other', 'hand']","[ 0.00825955 -0.03517042 -0.02814708 -0.0363663   0.00784722 -0.04362567
 -0.01442765 -0.03520017  0.01565037  0.01728213]",0.008259553,-0.03517042,-0.028147075,-0.036366303,0.007847223,-0.043625668,-0.014427651,-0.035200175,0.015650375,0.017282132
3,jeremy-f-112981,tres pratique facile rapide a voir à lutilisation si le service est au rendezvous si cest le cas je parrainerai dautre clients  et dautre vehicules,Direct Assurance,auto,7,mai,2021,very practical easy quick to see in use if the service is there if so I will sponsor other customers and other vehicles,"['very', 'practical', 'easy', 'quick', 'see', 'use', 'service', 'there', 'so', 'sponsor', 'other']","[ 0.00227414  0.03861231  0.0166684  -0.00421543  0.03023716  0.00381769
  0.01508419  0.01630363 -0.00368518  0.00330912]",0.0022741398,0.03861231,0.016668402,-0.004215433,0.03023716,0.0038176917,0.015084193,0.01630363,-0.0036851764,0.0033091158
4,mohammed-nadhir-i-111623,je suis satisfait merci beaucoup cétait vraiment rapide  jai dautres véhicules je vais sûrement assurer chez vous cest absolument parfait   merci beaucoup,APRIL Moto,moto,26,avril,2021,I am satisfied thank you very much it was really fast I have other vehicles I will surely assure you it is absolutely perfect thank you very much,"['satisfied', 'thank', 'very', 'much', 'was', 'really', 'fast', 'other', 'surely', 'assure', 'absolutely', 'perfect']","[-0.0094575  -0.01910637  0.0220342  -0.00452151  0.03288387 -0.00305725
 -0.02203472  0.00234876  0.00086706  0.02132519]",-0.009457495,-0.01910637,0.022034198,-0.0045215148,0.03288387,-0.00305725,-0.02203472,0.0023487557,0.0008670632,0.021325191
4,bruno-h-129631,je suis très satisfait du service client de zen up  bon suivi de dossiers du début a la fin de la souscription  très bon rapport qualité prix je recommande,Zen'Up,credit,26,août,2021,I am very satisfied with the customer service of zen up good follow-up of files from the beginning to the end of the subscription very good value for money I recommend,"['very', 'satisfied', 'customer', 'service', 'up', 'good', 'follow-up', 'beginning', 'end', 'subscription', 'value', 'money']","[-0.03291386  0.01695839 -0.00381264 -0.01599872  0.03015845 -0.00123086
 -0.0014383  -0.01950138  0.02286267  0.00668796]",-0.032913864,0.016958391,-0.0038126372,-0.01599872,0.030158453,-0.0012308558,-0.0014383042,-0.019501379,0.022862673,0.006687965
4,maxence-g-108362,je suis très satisfait de la compétence de mon conseiller et de sa rapidité dagir  cest tellement bon davoir affaire à des personnes qui connaissent leur travail sur le bout des doigts,Direct Assurance,auto,29,mars,2021,I am very satisfied with the competence of my adviser and his speed of action it's so good to deal with people who know their work inside out,"['very', 'satisfied', 'competence', 'adviser', 'speed', 'action', 'so', 'good', 'deal', 'work']","[ 0.00272971  0.00081824  0.0023322  -0.01649465  0.02565172  0.01818373
 -0.00627245 -0.02757836 -0.00281728  0.0189713 ]",0.0027297102,0.00081824174,0.002332197,-0.01649465,0.02565172,0.018183734,-0.006272453,-0.027578363,-0.0028172769,0.018971303
4,corinne-l-122275,les prix sont raisonnables ainsi les offres très nombreuses le client est bien aiguiller toujours aimables et à lécoute au téléphone et des remises sont tjrs faite quand on a une bonne conduite,Direct Assurance,auto,3,juillet,2021,the prices are reasonable so the offers are very numerous the customer is always friendly and attentive on the phone and discounts are always made when you have good behavior,"['reasonable', 'very', 'numerous', 'customer', 'always', 'friendly', 'attentive', 'phone', 'good', 'behavior']","[ 0.00373674 -0.02799106  0.0411173  -0.00993093  0.00127119 -0.00395161
  0.01258193 -0.02380724 -0.02471877 -0.01908993]",0.0037367388,-0.027991062,0.041117296,-0.009930927,0.0012711855,-0.003951608,0.01258193,-0.023807237,-0.024718773,-0.019089926
1,pasmaaf-54702,accident renault zoé,MAAF,auto,15,mai,2017,renault zoe accident,"['renault', 'accident']","[ 0.02321073 -0.01052824  0.00173905 -0.00368557  0.06080773 -0.00148318
 -0.00113312  0.00456518  0.00614031  0.07186505]",0.023210734,-0.01052824,0.0017390475,-0.003685575,0.060807727,-0.0014831796,-0.0011331216,0.0045651803,0.0061403094,0.07186505
1,taty-114825,je suis à cette mutuelle depuis janvier 2021 très déçu pas du tout les critères que javais demandé mauvaise surprise lors des remboursements et quand on les obtient je fais des démarches pour une autre mutuelle plus compétentede plus quand on demande une explication ils ont laudace de nous dire que nous sommes de mauvaise foi,Cegema Assurances,sante,25,mai,2021,I have been with this mutual since January 2021 very disappointed not at all the criteria that I had asked for bad surprise during reimbursements and when we get them I take steps for another more competent mutual moreover when we ask for an explanation they have the audacity to tell us that we are in bad faith,"['mutual', 'very', 'disappointed', 'not', 'had', 'bad', 'surprise', 'competent', 'moreover', 'explanation', 'audacity', 'tell', 'faith']","[-2.0555625e-02 -2.1970134e-02  3.2516626e-05  5.5892263e-03
  1.3175228e-02  1.2238933e-02 -2.0093035e-02 -3.8177607e-04
 -4.4622119e-03 -2.3107234e-02]",-0.020555625,-0.021970134,3.2516626e-05,0.0055892263,0.013175228,0.012238933,-0.020093035,-0.00038177607,-0.004462212,-0.023107234
5,loic-a-137227,je suis satisfait de la procédure maintenant a voir dans le temps si en cas de problème vous serez réagir à la situation venu grâce à un ami qui ma recommandé,L'olivier Assurance,auto,12,octobre,2021,I am satisfied with the procedure now to see in time if in the event of a problem you will react to the situation came thanks to a friend who recommended me,"['satisfied', 'procedure', 'now', 'see', 'time', 'event', 'problem', 'react', 'situation', 'came', 'friend', 'recommended']","[-0.01806874  0.00601543 -0.02383925  0.00892762  0.00217662 -0.00657543
  0.01759148  0.0084703   0.03551779 -0.00088422]",-0.018068744,0.0060154335,-0.023839248,0.008927622,0.0021766156,-0.0065754303,0.017591482,0.008470296,0.03551779,-0.00088421506
5,mandrea-p-121828,parfait je recommande   le conseille a été très clair dans ses explications  tout est parfait,L'olivier Assurance,auto,30,juin,2021,perfect I recommend the adviser was very clear in his explanations everything is perfect,"['perfect', 'adviser', 'was', 'very', 'clear', 'everything']","[ 0.0013929   0.0229998   0.02700505 -0.01104217  0.03064869  0.04177543
 -0.0044709  -0.03231667 -0.01713156  0.05987736]",0.0013929028,0.022999799,0.027005048,-0.011042175,0.030648688,0.04177543,-0.0044708997,-0.032316674,-0.017131561,0.059877362
5,aline-k-138768,je suis satisfaite prix très abordables inscription ultra rapide je recommande vraiment cette assurance et surtout ils sont vraiment très réactif quand on a un problème,APRIL Moto,moto,2,novembre,2021,I am satisfied very affordable prices ultra fast registration I really recommend this insurance and above all they are really very responsive when you have a problem,"['satisfied', 'very', 'affordable', 'ultra', 'fast', 'registration', 'really', 'recommend', 'insurance', 'responsive', 'problem']","[-0.02051853 -0.00425725 -0.02175537 -0.0321446   0.00080045 -0.02389154
 -0.00067146 -0.00026342  0.00804657  0.00398416]",-0.020518528,-0.004257251,-0.02175537,-0.0321446,0.0008004518,-0.023891537,-0.0006714619,-0.00026341967,0.008046566,0.0039841626
3,agnes-51332,peu de négociation possible pour les tarifs des contrats opacité des informations sur les contrats réactivité lors des accidents ou panne véhicule service de prise en charge durgence efficace,AXA,auto,15,janvier,2017,little negotiation possible for contract prices opacity of information on contracts responsiveness in the event of accidents or vehicle breakdown efficient emergency service,"['little', 'negotiation', 'possible', 'contract', 'opacity', 'information', 'responsiveness', 'event', 'vehicle', 'breakdown', 'efficient', 'emergency', 'service']","[-0.01963555 -0.01432232  0.03456889  0.00567395 -0.00124137 -0.00994769
  0.00601261 -0.00655873  0.0216527  -0.00925507]",-0.019635554,-0.014322322,0.034568887,0.005673946,-0.0012413687,-0.009947688,0.006012614,-0.006558731,0.021652702,-0.009255068
3,barberini-c-115260,bien pour jeune chauffeur pas cher pour etre sans souci avec prime par an de 508 euros supe merci il y a pas de souci d inscription meme tres rapide et sans souci de contrat,L'olivier Assurance,auto,29,mai,2021,good for young driver not expensive to be worry-free with premium per year of 508 euros supe thank you there is no problem of registration even very fast and without worry of contract,"['good', 'young', 'driver', 'not', 'expensive', 'be', 'worry-free', 'premium', 'year', 'supe', 'thank', 'problem', 'registration', 'even', 'very', 'fast', 'worry', 'contract']","[ 0.0077308   0.02128987  0.00062835 -0.01251633  0.01389295  0.0039932
 -0.02013996  0.00202209  0.01567001  0.01301191]",0.007730802,0.02128987,0.00062835444,-0.01251633,0.013892952,0.0039931987,-0.020139964,0.0020220925,0.015670005,0.01301191
4,cedric-b-124189,je suis satisfait du service les tarifs sont convenables et lapplication est simple dutilisation il est parfois difficile de joindre un conseiller,Direct Assurance,auto,22,juillet,2021,I am satisfied with the service the prices are reasonable and the application is easy to use it is sometimes difficult to reach an advisor,"['satisfied', 'service', 'reasonable', 'application', 'easy', 'use', 'sometimes', 'difficult', 'reach', 'advisor']","[-0.00540817  0.01808096  0.00691962  0.0098813   0.04193508 -0.00645563
 -0.01917793 -0.00043345  0.00665958 -0.01067796]",-0.0054081706,0.018080955,0.0069196178,0.009881305,0.041935083,-0.0064556287,-0.019177929,-0.00043345353,0.006659577,-0.010677964
4,boris-c-113617,rapide reste à voir à lusage mais les démarches internet sont pratiques et simples néanmoins garanties limitées en rapport avec le tarif si on cherche un bon rapport qualiteprix ne pas hésiter,APRIL Moto,moto,13,mai,2021,fast remains to be seen in use but the internet procedures are practical and simple nevertheless limited guarantees in relation to the price if you are looking for a good price-quality ratio do not hesitate,"['fast', 'be', 'use', 'internet', 'practical', 'simple', 'nevertheless', 'limited', 'relation', 'price', 'good', 'price-quality', 'not', 'hesitate']","[-0.01091589 -0.00736382  0.01987346  0.02320163  0.00780259  0.00417426
  0.00874603  0.01574483 -0.00770191 -0.00194171]",-0.0109158885,-0.007363822,0.019873464,0.023201626,0.007802594,0.004174261,0.008746034,0.015744826,-0.0077019064,-0.0019417142
5,emile-s-112002,prix impeccable pour jeune conducteur merci pour votre confiance et rapidité la solution parfaite pour démarrer le contrat de confiance site très bien fait,APRIL Moto,moto,28,avril,2021,impeccable price for young driver thank you for your trust and speed the perfect solution to start the contract of trust site very well done,"['impeccable', 'price', 'young', 'driver', 'thank', 'trust', 'speed', 'perfect', 'solution', 'start', 'contract', 'site', 'very', 'well']","[ 0.00794171  0.00351614  0.02557709 -0.01011385  0.01758482 -0.00834402
 -0.00106242  0.01022282  0.00348825  0.02683762]",0.0079417145,0.0035161409,0.025577089,-0.010113847,0.017584816,-0.008344016,-0.001062419,0.010222823,0.0034882505,0.026837623
3,erulaye-115577,une prise en charge hospitalière demandée le 10 avril pour une opération urgente du 14  avril nest aujourdhui toujours pas prise en charge et il est impossible de les joindre,Cegema Assurances,sante,1,juin,2021,hospital care requested on April 10 for an urgent operation on April 14 is still not taken care of today and it is impossible to reach them,"['hospital', 'care', 'urgent', 'operation', 'still', 'not', 'today', 'impossible', 'reach']","[-0.01355067  0.05882416 -0.00967563  0.00406802 -0.01201428  0.01256488
 -0.02244211 -0.00923116 -0.02952642 -0.03190152]",-0.013550672,0.058824163,-0.009675631,0.004068019,-0.012014281,0.012564881,-0.022442114,-0.009231158,-0.02952642,-0.031901523
